mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
36	35	105/2	1.0	1/4	1/4	3/8	1	1	V	C	V	V	V	V							M	0	0	1, 5, 2		1	1
37	36	107/2	0.5	1/8	1/8	3/8	1	1	I	C	V	V	I	I							M	0	0	0, 4, 1		0	0
37	36	54	0.5	1/4	1/4	3/8	1	1	V	C	V	V	V	V							M	0	0	1, 5, 2		1	1
38	37	109/2	3.0	0	0	3/8	1	1	V7	C	V	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	115/2	3.0	0	0	3/8	1	1	V]	C	V	V	V	V							M	0	0	1, 5, 2		1	1
42	41	121/2	1.0	0	0	3/8	1	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
42	41	123/2	0.5	1/4	1/4	3/8	1	1	vi6	C	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
43	42	62	1.0	0	0	3/8	1	1	ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
43	42	63	0.5	1/4	1/4	3/8	1	1	viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
44	43	127/2	0.5	0	0	3/8	1	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
44	43	64	0.5	1/8	1/8	3/8	1	1	IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
44	43	129/2	0.5	1/4	1/4	3/8	1	1	viio6/IV	C	V		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
45	44	65	0.5	0	0	3/8	1	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
45	44	131/2	1.0	1/8	1/8	3/8	1	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
46	45	133/2	1.5	0	0	3/8	1	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
47	46	68	1.0	0	0	3/8	1	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
47	46	69	0.5	1/4	1/4	3/8	1	1	viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
48	47	139/2	2.5	0	0	3/8	1	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
49	48	72	1.0	1/4	1/4	3/8	1	1	I6{	C	V		I6	I		6				{	M	0	0	4, 1, 0		0	4
50	49	73	0.5	1/8	1/8	3/8	1	1	viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
50	49	147/2	0.5	1/4	1/4	3/8	1	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
51	50	74	0.5	0	0	3/8	1	1	V2/IV	C	V		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
51	50	149/2	0.5	1/8	1/8	3/8	1	1	IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
51	50	75	0.5	1/4	1/4	3/8	1	1	viio6/IV	C	V		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
52	51	151/2	3.0	0	0	3/8	1	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
54	53	157/2	1.5	0	0	3/8	1	1	vi.iv6	C	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
55	54	80	1.5	0	0	3/8	1	1	ii6	C	vi		ii6	ii		6					m	0	1	-1, 3, 2		2	-1
56	55	163/2	1.5	0	0	3/8	1	1	V6	C	vi		V6	V		6					M	0	1	5, 2, 1		1	5
57	56	83	1.0	0	0	3/8	1	1	V|HC}	C	vi		V	V					HC	}	M	0	1	1, 5, 2		1	1
57	56	84	2.0	1/4	1/4	3/8	1	1	IV6/VII{	C	vi		IV6/VII	IV		6		VII		{	M	0	1	1, -2, -3		-3	1
59	58	86	1.5	0	0	3/8	1	1	V/VII	C	vi		V/VII	V				VII			M	0	1	-1, 3, 0		-1	-1
60	59	175/2	2.5	0	0	3/8	1	1	VII	C	vi		VII	VII							M	0	1	-2, 2, -1		-2	-2
61	60	90	2.0	1/4	1/4	3/8	1	1	IV6/VI	C	vi		IV6/VI	IV		6		VI			M	0	1	-1, -4, -5		-5	-1
63	62	92	1.5	0	0	3/8	1	1	V/VI	C	vi		V/VI	V				VI			M	0	1	-3, 1, -2		-3	-3
64	63	187/2	2.5	0	0	3/8	1	1	VI	C	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
65	64	96	3.5	1/4	1/4	3/8	1	1	iv	C	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
68	67	199/2	3.0	0	0	3/8	1	1	#viio43	C	vi		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
70	69	205/2	1.5	0	0	3/8	1	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
71	70	104	0.5	0	0	3/8	1	1	#viio6	C	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
71	70	209/2	0.5	1/8	1/8	3/8	1	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
71	70	105	0.5	1/4	1/4	3/8	1	1	V6	C	vi		V6	V		6					M	0	1	5, 2, 1		1	5
72	71	211/2	2.5	0	0	3/8	1	1	i|PAC}	C	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
73	72	108	3.5	1/4	1/4	3/8	1	1	I.V7/V{	C	I		V7/V	V		7		V		{	Mm7	0	0	2, 6, 3, 0		2	2
76	75	223/2	1.5	0	0	3/8	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
77	76	113	1.5	0	0	3/8	1	1	viio/IV	C	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
78	77	229/2	1.0	0	0	3/8	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
78	77	231/2	0.5	1/4	1/4	3/8	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
79	78	116	1.0	0	0	3/8	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
79	78	117	0.5	1/4	1/4	3/8	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	79	235/2	0.5	0	0	3/8	1	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	79	118	1.0	1/8	1/8	3/8	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
81	80	119	1.5	0	0	3/8	1	1	V[V|HC}	C	I	V	V	V					HC	}	M	0	0	1, 5, 2		1	1
81	80	120	0.0	1/4	1/4	3/8	1	1	{	C	I	V								{		0	0				
82	81	241/2	4.5	0	0	3/8	1	1	V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	84	125	1.5	0	0	3/8	1	1	I6	C	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
86	85	253/2	3.0	0	0	3/8	1	1	V/V	C	I	V	V/V	V				V			M	0	0	2, 6, 3		2	2
88	87	259/2	3.0	0	0	3/8	1	1	V7/V]	C	I	V	V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
90	89	265/2	1.5	0	0	3/8	1	1	V(64)/V	C	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
91	90	134	1.5	0	0	3/8	1	1	V7/V	C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
92	91	271/2	1.5	0	0	3/8	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
93	92	137	1.5	0	0	3/8	1	1	V[V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
94	93	277/2	3.0	0	0	3/8	1	1	V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	95	283/2	0.5	0	0	3/8	1	1	V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
96	95	142	0.5	1/8	1/8	3/8	1	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
96	95	285/2	1.0	1/4	1/4	3/8	1	1	V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
97	96	287/2	0.5	1/8	1/8	3/8	1	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
97	96	144	0.5	1/4	1/4	3/8	1	1	V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
98	97	289/2	3.0	0	0	3/8	1	1	V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	99	295/2	3.0	0	0	3/8	1	1	V]	C	I	V	V	V							M	0	0	1, 5, 2		1	1
102	101	301/2	1.0	0	0	3/8	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
102	101	303/2	0.5	1/4	1/4	3/8	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
103	102	152	1.0	0	0	3/8	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
103	102	153	0.5	1/4	1/4	3/8	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
104	103	307/2	0.5	0	0	3/8	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
104	103	154	0.5	1/8	1/8	3/8	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
104	103	309/2	0.5	1/4	1/4	3/8	1	1	viio6/IV	C	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
105	104	155	0.5	0	0	3/8	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
105	104	311/2	1.0	1/8	1/8	3/8	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
106	105	313/2	1.5	0	0	3/8	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
107	106	158	1.0	0	0	3/8	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
107	106	159	0.5	1/4	1/4	3/8	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
108	107	319/2	2.5	0	0	3/8	1	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
