mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	2/2	1	1	D.I{	D	I		I	I						{	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
2	1	0	0	2/2	1	1	IVM7	D	I		IVM7	IV	M	7					MM7	0	0	1, 5, 2, 6		1	1	1	5	0.16666666666666666	0.125	1.125	0.1
2	1	1/2	1/2	2/2	1	1	ii6	D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	1	4	0.2	0.125	0.875	0.125
3	2	0	0	2/2	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	3	2	0.6	0.375	0.625	0.375
3	2	1/2	1/2	2/2	1	1	V2	D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	0	5	0.0	0.0	1.25	0.0
4	3	0	0	2/2	1	1	I6	D	I		I6	I		6					M	0	0	6, 3, 2		2	6	1	4	0.2	0.125	0.875	0.125
4	3	1/2	1/2	2/2	1	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	3	0.4	0.25	0.5	0.3333333333333333
5	4	0	0	2/2	1	1	I|IAC}	D	I		I	I					IAC	}	M	0	0	2, 6, 3		2	2	2	8	0.2	0.25	1.75	0.125
6	5	0	0	2/2	1	1	IVM7	D	I		IVM7	IV	M	7					MM7	0	0	1, 5, 2, 6		1	1	1	5	0.16666666666666666	0.125	1.125	0.1
6	5	1/2	1/2	2/2	1	1	ii	D	I		ii	ii							m	0	0	4, 1, 5		4	4	1	4	0.2	0.125	0.875	0.125
7	6	0	0	2/2	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	3	2	0.6	0.375	0.625	0.375
7	6	1/2	1/2	2/2	1	1	I6	D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.75	0.0
8	7	0	0	2/2	1	1	viio6(2)	D	I		viio6(2)	vii	o	6	2				o	0	0	4, 1, 2		7	4	0	2	0.0	0.0	0.5	0.0
8	7	1/4	1/4	2/2	1	1	vi6(2)	D	I		vi6(2)	vi		6	2				m	0	0	2, 6, 7		5	2	0	3	0.0	0.0	0.5	0.0
8	7	1/2	1/2	2/2	1	1	ii	D	I		ii	ii							m	0	0	4, 1, 5		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
9	8	0	0	2/2	1	1	V|HC}	D	I		V	V					HC	}	M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	1.5	0.0
9	8	1/2	1/2	2/2	1	1	ii.ii{	D	ii		ii	ii						{	m	0	1	6, 3, 7		6	6	0	4	0.0	0.0	1.0	0.0
10	9	0	0	2/2	1	1	V7	D	ii		V7	V		7					Mm7	0	1	5, 9, 6, 3		5	5	0	6	0.0	0.0	1.25	0.0
10	9	1/2	1/2	2/2	1	1	V	D	ii		V	V							M	0	1	5, 9, 6		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
11	10	0	0	2/2	1	1	i	D	ii		i	i							m	0	1	4, 1, 5		4	4	2	4	0.3333333333333333	0.25	0.75	0.25
11	10	1/2	1/2	2/2	1	1	iio6	D	ii		iio6	ii	o	6					o	0	1	3, 0, 6		6	3	2	2	0.5	0.25	0.25	0.5
12	11	0	0	2/2	1	1	i6	D	ii		i6	i		6					m	0	1	1, 5, 4		4	1	1	3	0.25	0.125	0.375	0.25
12	11	1/2	1/2	2/2	1	1	iio6	D	ii		iio6	ii	o	6					o	0	1	3, 0, 6		6	3	0	2	0.0	0.0	0.25	0.0
12	11	3/4	3/4	2/2	1	1	V	D	ii		V	V							M	0	1	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
13	12	0	0	2/2	1	1	i|PAC}	D	ii		i	i					PAC	}	m	0	1	4, 1, 5		4	4	1	6	0.14285714285714285	0.125	1.125	0.1
13	12	3/4	3/4	2/2	1	1	I.IV64	D	I		IV64	IV		64					M	0	0	2, 1, 5		1	2	0	3	0.0	0.0	0.75	0.0
14	13	0	0	2/2	1	1	V6	D	I		V6	V		6					M	0	0	7, 4, 3		3	7	3	5	0.375	0.375	0.625	0.375
15	14	0	0	2/2	1	1	I	D	I		I	I							M	0	0	2, 6, 3		2	2	2	4	0.3333333333333333	0.25	0.75	0.25
15	14	1/2	1/2	2/2	1	1	vi.iio	D	vi		iio	ii	o						o	0	1	7, 4, 1		7	7	2	2	0.5	0.25	0.25	0.5
16	15	0	0	2/2	1	1	#viio	D	vi		#viio	#vii	o						o	0	1	10, 7, 4		10	10	0	2	0.0	0.0	0.25	0.0
16	15	1/4	1/4	2/2	1	1	i	D	vi		i	i							m	0	1	5, 2, 6		5	5	0	2	0.0	0.0	0.25	0.0
16	15	1/2	1/2	2/2	1	1	iio6	D	vi		iio6	ii	o	6					o	0	1	4, 1, 7		7	4	0	2	0.0	0.0	0.25	0.0
16	15	3/4	3/4	2/2	1	1	V	D	vi		V	V							M	0	1	6, 10, 7		6	6	0	2	0.0	0.0	0.25	0.0
17	16	0	0	2/2	1	1	i|PAC}	D	vi		i	i					PAC	}	m	0	1	5, 2, 6		5	5	0	6	0.0	0.0	2.25	0.0
17	16	3/4	3/4	2/2	1	1	I.I64	D	I		I64	I		64					M	0	0	3, 2, 6		2	3	0	3	0.0	0.0	0.75	0.0
18	17	0	0	2/2	1	1	V65/V	D	I		V65/V	V		65		V			Mm7	0	0	8, 5, 2, 4		4	8	2	6	0.25	0.25	1.25	0.16666666666666666
19	18	0	0	2/2	1	1	V|HC}	D	I		V	V					HC	}	M	0	0	3, 7, 4		3	3	9	11	0.45	1.0	2.5	0.2857142857142857
21	20	1/2	1/2	2/2	1	1	I{	D	I		I	I						{	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
22	21	0	0	2/2	1	1	IVM7	D	I		IVM7	IV	M	7					MM7	0	0	1, 5, 2, 6		1	1	1	5	0.16666666666666666	0.125	1.125	0.1
22	21	1/2	1/2	2/2	1	1	ii6	D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	1	4	0.2	0.125	0.875	0.125
23	22	0	0	2/2	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	3	2	0.6	0.375	0.625	0.375
23	22	1/2	1/2	2/2	1	1	V2	D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	0	5	0.0	0.0	1.25	0.0
