mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	5/8	2/2	1	1	.b.i{	b	i		i	i						{	m	1	1	5, 2, 6		5	5	0	11	0.0	0.0	1.375	0.0
3	3	0	0	2/2	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	10, 7, 4, 1		10	10	3	5	0.375	0.375	0.625	0.375
4	4	0	0	2/2	1	1	i6	b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	2	0.0	0.0	0.25	0.0
4	4	1/4	1/4	2/2	1	1	#viio6	b	i		#viio6	#vii	o	6					o	1	1	7, 4, 10		10	7	0	2	0.0	0.0	0.25	0.0
4	4	1/2	1/2	2/2	1	1	i	b	i		i	i							m	1	1	5, 2, 6		5	5	0	2	0.0	0.0	0.25	0.0
4	4	3/4	3/4	2/2	1	1	V	b	i		V	V							M	1	1	6, 10, 7		6	6	0	2	0.0	0.0	0.25	0.0
5	5	0	0	2/2	1	1	i}	b	i		i	i						}	m	1	1	5, 2, 6		5	5	3	9	0.25	0.375	1.125	0.25
6	6	1/2	1/2	2/2	1	1	III.IV6	b	III		IV6	IV		6					M	1	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
7	7	0	0	2/2	1	1	V7	b	III		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	12	0.0	0.0	1.5	0.0
8	8	1/2	1/2	2/2	1	1	iii6	b	III		iii6	iii		6					m	1	0	3, 7, 6		6	3	0	4	0.0	0.0	0.5	0.0
9	9	0	0	2/2	1	1	IVM7	b	III		IVM7	IV	M	7					MM7	1	0	1, 5, 2, 6		1	1	1	7	0.125	0.125	0.875	0.125
10	10	0	0	2/2	1	1	ii	b	III		ii	ii							m	1	0	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
10	10	1/2	1/2	2/2	1	1	viio	b	III		viio	vii	o						o	1	0	7, 4, 1		7	7	0	4	0.0	0.0	0.5	0.0
11	11	0	0	2/2	1	1	IV	b	III		IV	IV							M	1	0	1, 5, 2		1	1	4	4	0.5	0.5	0.5	0.5
12	12	0	0	2/2	1	1	I6	b	III		I6	I		6					M	1	0	6, 3, 2		2	6	0	4	0.0	0.0	0.5	0.0
12	12	1/2	1/2	2/2	1	1	ii6	b	III		ii6	ii		6					m	1	0	1, 5, 4		4	1	0	2	0.0	0.0	0.25	0.0
12	12	3/4	3/4	2/2	1	1	V	b	III		V	V							M	1	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
13	13	0	0	2/2	1	1	vi7	b	III		vi7	vi		7					mm7	1	0	5, 2, 6, 3		5	5	0	6	0.0	0.0	0.75	0.0
13	13	3/4	3/4	2/2	1	1	viio/V	b	III		viio/V	vii	o			V			o	1	0	8, 5, 2		8	8	0	2	0.0	0.0	0.25	0.0
14	14	0	0	2/2	1	1	V7	b	III		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	6	0.0	0.0	0.75	0.0
14	14	3/4	3/4	2/2	1	1	viio/IV	b	III		viio/IV	vii	o			IV			o	1	0	6, 3, 0		6	6	0	2	0.0	0.0	0.25	0.0
15	15	0	0	2/2	1	1	IV	b	III		IV	IV							M	1	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
