mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	1	1	.d.i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.4375	0.125
1	1	1/4	1/4	3/4	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.0625	0.9375	0.0625
2	2	0	0	3/4	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
3	3	0	0	3/4	1	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	4	5	0.4444444444444444	0.3125	0.4375	0.4166666666666667
4	4	0	0	3/4	1	1	V}	d	i		V	V						}	M	1	1	3, 7, 4		3	3	2	2	0.5	0.25	0.5	0.3333333333333333
5	5	0	0	3/4	1	1	i6{	d	i		i6	i		6				{	m	1	1	-1, 3, 2		2	-1	1	3	0.25	0.0625	0.6875	0.08333333333333333
5	5	1/4	1/4	3/4	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.0625	0.9375	0.0625
6	6	0	0	3/4	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
7	7	0	0	3/4	1	1	iv	d	i		iv	iv							m	1	1	1, -2, 2		1	1	3	4	0.42857142857142855	0.1875	0.3125	0.375
7	7	1/2	1/2	3/4	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
8	8	0	0	3/4	1	1	III.V}	d	III		V	V						}	M	1	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
9	9	0	0	3/4	1	1	I6{	d	III		I6	I		6				{	M	1	0	3, 0, -1		-1	3	1	3	0.25	0.0625	0.4375	0.125
9	9	1/4	1/4	3/4	1	1	ii6(2)	d	III		ii6(2)	ii		6	2				m	1	0	-2, 2, 3		1	-2	0	3	0.0	0.0	1.125	0.0
9	9	5/8	5/8	3/4	1	1	ii6	d	III		ii6	ii		6					m	1	0	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.125	0.5	0.2
10	10	1/4	1/4	3/4	1	1	viio6(2)	d	III		viio6(2)	vii	o	6	2				o	1	0	1, -2, -1		4	1	2	3	0.4	0.125	1.375	0.08333333333333333
11	11	0	0	3/4	1	1	viio6	d	III		viio6	vii	o	6					o	1	0	1, -2, 4		4	1	0	1	0.0	0.0	0.125	0.0
11	11	1/8	1/8	3/4	1	1	I	d	III		I	I							M	1	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.125	0.0
11	11	1/4	1/4	3/4	1	1	V(4)	d	III		V(4)	V			4				M	1	0	0, -1, 1		0	0	0	2	0.0	0.0	0.25	0.0
11	11	1/2	1/2	3/4	1	1	V	d	III		V	V							M	1	0	0, 4, 1		0	0	1	1	0.5	0.125	0.125	0.5
12	12	0	0	3/4	1	1	I}	d	III		I	I						}	M	1	0	-1, 3, 0		-1	-1	1	4	0.2	0.125	1.125	0.1
13	13	1/4	1/4	3/4	1	1	iio64/iv	d	III		iio64/iv	ii	o	64		iv			o	1	0	-6, 0, -3		0	-6	2	1	0.6666666666666666	0.5	0.375	0.5714285714285714
14	14	0	0	3/4	1	1	V7/iv	d	III		V7/iv	V		7		iv			Mm7	1	0	-1, 3, 0, -3		-1	-1	4	4	0.5	0.625	0.375	0.625
15	15	0	0	3/4	1	1	iv6	d	III		iv6	iv		6					m	1	0	-5, -1, -2		-2	-5	1	1	0.5	0.125	0.125	0.5
15	15	1/4	1/4	3/4	1	1	#viio65/iv	d	III		#viio65/iv	#vii	o	65		iv			o7	1	0	0, -3, -6, 3		3	0	2	2	0.5	0.25	0.25	0.5
16	16	0	0	3/4	1	1	iv}	d	III		iv	iv						}	m	1	0	-2, -5, -1		-2	-2	4	2	0.6666666666666666	1.0	0.5	0.6666666666666666
17	17	0	0	3/4	1	1	viio64/III{	d	III		viio64/III	vii	o	64		III		{	o	1	0	2, 8, 5		8	2	2	0	1.0	0.25	0.0	1.0
17	17	1/4	1/4	3/4	1	1	III6	d	III		III6	III		6					M	1	0	7, 4, 3		3	7	2	2	0.5	0.25	0.25	0.5
18	18	0	0	3/4	1	1	viio64/bII	d	III		viio64/bII	vii	o	64		bII			o	1	0	-7, -1, -4		-1	-7	1	1	0.5	0.125	0.125	0.5
18	18	1/4	1/4	3/4	1	1	.bII6	d	III		bII6	bII		6					M	1	0	-2, -5, -6		-6	-2	4	0	1.0	0.5	0.0	1.0
19	19	0	0	3/4	1	1	#viio7	d	III		#viio7	#vii	o	7					o7	1	0	4, 1, -2, -5		4	4	3	3	0.5	0.3125	0.3125	0.5
19	19	5/8	5/8	3/4	1	1	i	d	III		i	i							m	1	0	-1, -4, 0		-1	-1	1	1	0.5	0.0625	0.0625	0.5
20	20	0	0	3/4	1	1	V6	d	III		V6	V		6					M	1	0	4, 1, 0		0	4	2	1	0.6666666666666666	0.1875	0.0625	0.75
20	20	1/4	1/4	3/4	1	1	V7	d	III		V7	V		7					Mm7	1	0	0, 4, 1, -2		0	0	2	2	0.5	0.3125	0.1875	0.625
